,id,likeCount,textDisplay,videoId,authorDisplayName,authorChannelId,publishedAt
308,UgyEcGT6DUDO5Hf3WW54AaABAg,0,"The problems we have in this country can be demonstrated with a simple comparison; We elected the first black president, but we chose Barack Obama and we reject Ben Carson. A few years ago we could have had, what I consider the best candidate since JFK, but we rejected Ron Paul,......the media targeted him and destroyed his candidacy by request of those that control this country,  and the ignorant voters believe everything the media lies to them about.     We rejected a man of wisdom and character such as Mr. Paul,.........then half of the country cried out loud when Hillary lost the election last year. Of all the candidates in my lifetime, Hillary was by far the worst. She belongs to a witches church in California, and visits there often to participate in evil events. She worships the devil, according to the man that was the Clinton&#39;s right hand man for many years back in Arkansas. She&#39;s a habitual liar and a danger to everything we know and love, but the voters couldn&#39;t see that and they became violent when she lost,........showing an unhealthy, un-American adoration of an individual that should be in prison.    Men like Ben Carson and Ron Paul aren&#39;t taken seriously, or in the case of Ron Paul in 2008, we allowed the media to criticize, humiliate, demonize and lie about him on a daily basis. We&#39;re too ignorant as a nation to spot evil bullshit ganging up on a righteous, intelligent candidate. Ben Carson is the same type of decent gentleman, only lacking in the experience that Ron Paul had. I would gladly have preferred Mr. Carson despite that, rather then Hillary Clinton who would have brought fornication and adultery back to the White House.     Hillary has long since been bought and paid for by the elite&#39;s that own most of the world, including our government. She would have given the CFR and the demons in that group another 8 years to continue the agenda of destroying not only this country, but the entire world. That&#39;s what Hillary would have done, yet people became violent over her loss. Deep and frightening emotion lusting for a shallow and evil person; that&#39;s who we&#39;ve become.    Thank God we barely came up with enough voters that knew who she was. The problem is, given another opportunity to vote in a beast, they&#39;ll try it again. The media will tell them to vote for the satanic candidate, because they belong to the devil themselves. Jesus Christ can&#39;t return fast enough for me, but I&#39;ll be patient and let His will be done for the world.",dU83OPXP6_g,MrMarco855,UC2_TBFNvfgFzUcYOqLTEchQ,2017-10-05T01:47:13.000Z
309,Ugx-qDPHtzM3Y4sbDEh4AaABAg,0,Even at this early time Trump was the star. The centre of attention.,dU83OPXP6_g,Ash Wynn,UC3Aw4s5FSWUaAW52fNn9KUg,2017-08-12T12:45:55.000Z
310,UgjEFoXBAqOhengCoAEC,4,TRUMP 2020🔆♥️🇺🇸🚂,dU83OPXP6_g,Misty Buttercup,UCnkboQL98DW9kP19Z7tFCJw,2017-06-27T16:39:17.000Z
311,UgjHXOkiFJiEMngCoAEC,0,Final debate??..,dU83OPXP6_g,Brett Reinhardt,UC-B4gbHLCKMdFWoTmCXYrgw,2017-06-16T07:01:12.000Z
312,UgjPfTHgT6QexHgCoAEC,0,"Im using internet explorer and just letting you know, trump hacked into the system to get more votes make sure he does not win",dU83OPXP6_g,Alexander Hmmmilton,UCDwCKhzu8gY2WUIWwI4JR3w,2017-05-27T06:48:17.000Z
313,UgjuqKtrph3nWHgCoAEC,0,"<a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=51m46s"">51:46</a>",dU83OPXP6_g,FA S,UCeCiigTlr_OIhKemEm_5S6g,2017-05-16T17:53:21.000Z
314,Ugh5dK5U_Ql1D3gCoAEC,1,HaHaHaHa! Trump won bitches! Just came back To see all of your fucking whining Ass comments!🤗,dU83OPXP6_g,Gabriel Mondragon,UCK4fQkDzUSZ6SNQHL-1Y_0w,2017-04-17T21:51:05.000Z
315,Ugiy7bDlhw9ad3gCoAEC,1,"Rand Paul lookin drunk af, lol",dU83OPXP6_g,LimitedSource,UCjHnZvpqDO9kx6nsSuhcfwQ,2017-04-02T02:56:38.000Z
316,Ugg8aLEsK1-BXHgCoAEC,3,trump is the only one that&#39;s RIGHT!!!,dU83OPXP6_g,Elizabeth Velazquez,UCEKNyEPyEwOZQe2qbYcZ5MA,2017-03-20T05:46:19.000Z
317,UghjP-htm5hLSngCoAEC,4,I think Donald Trump won. Lol,dU83OPXP6_g,Lee Higginbotham,UCZ26eq04Aq2t_83yTKXIl_A,2017-03-18T11:36:30.000Z
318,Ughb8-WBIZhes3gCoAEC,0,Carson was the best,dU83OPXP6_g,Movie Fan,UCX4yVU2aUYfnt_nu62PfGgg,2017-02-25T07:31:41.000Z
319,Ugi0mTAtBcFks3gCoAEC,4,"Trump is so awesome, lol. He won!!!!!! He is our president. Woo Hoo!!!!!!",dU83OPXP6_g,Kathy,UCfoiSpl_zAmctyaVPBtQ45A,2017-01-23T03:59:30.000Z
320,UgjCFb3Dkq0tC3gCoAEC,0,"Politicians talk the same , all flowery",dU83OPXP6_g,Omaha Bojan,UCFM0I7VMxoNZx1b0Bi4tjUw,2016-12-16T06:27:09.000Z
321,UgiLVLLUAywM7XgCoAEC,0,"Interesting to come back and read the comments, now that its all over. What was important at the time, and how people saw Trump..Both on the left, and the right vs how thy see him now....Still think a Paul Ryan vs Sanders would have been equally as fun for the &quot;Championship&quot; game.",dU83OPXP6_g,Weißer Wolf,UCaqSGQEcvSQgGWLW5_c10pg,2016-12-09T14:04:01.000Z
322,UgjzAucP42vV0HgCoAEC,7,ben carson and a couple others were smart for not going after donald. Anybody who went after donald got it back 10 fold and now a ton of people know their dark secrets. they should of learned after rosie o donnell and now meghan kelly of fox who paid for it dearly with her ratings that are now tanked because of her attack on donald. <br />If you want to keep your integrity and secrets and not get pulverized to dust do not attack the donald.,dU83OPXP6_g,questtofreedom,UCEjEIxoGpLiV1cphJ02oUHw,2016-12-06T18:01:54.000Z
323,UggvRyFJeDAXYXgCoAEC,19,no wonder Trump won..he destroyed all these idiots,dU83OPXP6_g,Christopher phillips,UCXahdApYjXHrOzL9I7t1utw,2016-11-18T21:30:03.000Z
324,UgjnhuSl7BN4bXgCoAEC,0,"<a href=""https://hoseachapter4verse6.wordpress.com/gods-use-of-symbolism/"">https://hoseachapter4verse6.wordpress.com/gods-use-of-symbolism/</a>",dU83OPXP6_g,jusss m3,UCwLcjJjg1ouK8TC6bTZrJdg,2016-11-10T06:25:28.000Z
325,Ughb66gek8a103gCoAEC,0,I only watch this for entertainment. Trump&#39;s a fucking clown.,dU83OPXP6_g,youkids123,UCuCl8jhzR-p6qtxGBiXQlbA,2016-11-04T20:12:53.000Z
326,Ugjb4Z8RkixulngCoAEC,0,nomas Vine Ha decir Algo <br /><br />¡¡¡¡¡¡VIVA MEXICO!!!!!,dU83OPXP6_g,XD VILLANUEVA HD,UCFjVyrWJRitPeUSdWHsQRPA,2016-09-29T20:08:53.000Z
327,Ugi5ZOpSqZA-x3gCoAEC,0,"good answer at <a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=1m09s"">1:09</a>",dU83OPXP6_g,SeaRose,UC1EisAeMZ_jx4MZloczrL_w,2016-09-24T07:39:38.000Z
328,UgjXxT1R9jGhMHgCoAEC,0,"Wow totally confieming my suspicion that Carson is a sociopath at <a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=53m00s"">53:00</a>",dU83OPXP6_g,SeaRose,UC1EisAeMZ_jx4MZloczrL_w,2016-09-24T07:34:59.000Z
329,Ugjxgvs0Y0ySN3gCoAEC,1,"They basically talked about Isis &amp; the Middle East this whole debate, lol.",dU83OPXP6_g,Dylan Murphy,UC5hd0FBrYXQlryf2kGptm8w,2016-09-03T02:33:25.000Z
330,UgjcG99L5UmzZHgCoAEC,0,"This is all shit.  No  one seams to give two shits about the people who were born here.  have parents who were also born here, and broke there backs building this country. black white Asian Arab Indian European and whoever to only let a bunch of no good radically religious arrogant assholes take foot and change our way of freedom for all men and women, non religious and everything else. <br />Minorities minorities! keep bringing them up. keep putting  in the spotlight.  If the left and right political scumbags who pander to those groups only for votes keep up the fake tactics, Well then They will always be minorities if this shit keeps up.",dU83OPXP6_g,Anthony Porreca,UCao16qvISi2LFPHauJRhziQ,2016-09-02T20:52:38.000Z
331,Ugi0rGwuxB2FVXgCoAEC,0,"That first comment by Jabba &quot;The Chris&quot; Christie is so stupid. He&#39;s angry about a threatened school being closed for a day because kids will be afraid the next day? What if the threat was credible, they stayed open and kids were murdered. Fucking lunatic.",dU83OPXP6_g,HHHKingofKings58,UC0gr5ceIdFmw2lYTTpwrKXA,2016-07-26T11:30:07.000Z
332,Ugi9uzw_un17uHgCoAEC,0,haven&#39;t even gotten past the introductions and already Im like wtf. Ted Cruz is like lets hunt down and kill the terrorists. like fucking animals. what that fuck is wrong with these people? also trump is an idiot.,dU83OPXP6_g,Ellen brouwer,UCDt8SDybIkveSK52za6_jdQ,2016-07-26T00:18:03.000Z
333,UghmtI5UoEfSrngCoAEC,0,TRUMP 2016,dU83OPXP6_g,Roxy ROMA,UCHjKJerh0-5ruW_JqsvmXRw,2016-07-12T12:25:24.000Z
334,UghnPYpLbEMm5XgCoAEC,1,So who wants to inform Chris Christie that King Hussein of Jordan died in 1999?,dU83OPXP6_g,RogueGust,UCxff8bFxupY6BG-fg7iRcxQ,2016-07-11T04:09:30.000Z
335,Ugg4PXBlQ-adkXgCoAEC,0,Axis of evil present in the world Daash Iran Zionist entity the Bush family Nazi Masonic Communist Party of North Korea these most dangerous terrorist organization on earth,dU83OPXP6_g,عبدالله الامعط,UCf8TBHUt3Zro3r0ngOA2jPA,2016-07-09T20:16:38.000Z
336,Ugj15QinaqBi2XgCoAEC,0,"Maybe the American people did not know the reality of the events of September atheist clear signs of Israel&#39;s involvement in that incident, the criminal Bush administration had prior knowledge before the occurrence of catastrophic events that befell in the Middle East",dU83OPXP6_g,عبدالله الامعط,UCf8TBHUt3Zro3r0ngOA2jPA,2016-07-08T20:56:41.000Z
337,Ugj4PXiphw83YngCoAEC,9,Jeb is a mess.  Little Marco is a turd.,dU83OPXP6_g,snarlingrabiddog5150,UCqk4Gv8FenQZF1DEq05T6rw,2016-06-18T09:54:12.000Z
338,Ugj3nex-DsZfr3gCoAEC,0,"Paul Ryan is a dipshit, I do favor the republicans more but this is just a pathetic charade, 911 911 911 all the time (no offence, it was a tragedy) but it´s <i>snow from yesterday</i> .. goddammit<br /><br />2000 refugees wow soo much",dU83OPXP6_g,Vonoxid,UCLemk37HqEPIdx3XvsVoDFw,2016-06-16T06:54:33.000Z
339,UggodRoKWH6aOHgCoAEC,0,all they talk about is war war war,dU83OPXP6_g,ElainaDosch,UCKULw7DR5qiIxPNw0O-4Ehg,2016-06-14T21:16:41.000Z
340,UgiwcgK_k4_cUHgCoAEC,0,I came here because of Ellen,dU83OPXP6_g,Stoopid,UCvSDyAa8l_WJe-obI28NKcA,2016-06-13T20:37:31.000Z
341,UggthwL98mirQ3gCoAEC,0,Evereything Stoped It Because They Cancleld 4kidsTv,dU83OPXP6_g,Mitchel Hadsell,UCYmV_1d5SyJq2UXtlLbOctw,2016-06-11T18:38:43.000Z
342,Ugi4HrNbxQwhI3gCoAEC,0,I think trump totally stopped,dU83OPXP6_g,Mustafa Khan,UCfsFem0J7TvHhfqS0expgrQ,2016-06-08T19:07:48.000Z
343,UghAMrrfCPT5v3gCoAEC,0,"If trump wins the presidency of the United States, it will be the worst thing to happen to America. because if Trump wins, not only ba unleash a third world war but also ba to end the future we all want: a future full of love and peace, where all have the same rights without being discriminated against us by color nuetra skin our nationality and economic position. [THIS IS THE FUTURE WE WANT ALL], [NOT A FUTURE FULL OF RACISM, DEATHS, AMBRE AND destrucion] Vote for the future they want for their children. ;)",dU83OPXP6_g,Mr. Anthony YT,UCyDNY_Cg0pvQ-wuUELd6iDg,2016-06-08T02:27:57.000Z
344,UggZeC3VaX4b83gCoAEC,0,japan abe will destroy all of u,dU83OPXP6_g,Wenbiao He,UCBUFz9xbYTF1EIo33ejevGw,2016-06-03T09:19:21.000Z
345,UgiFXGxHzIn-KngCoAEC,0,"wow, it seems like american republicans wouldn&#39;t have anything to talk about if it wasn&#39;t for ISIS. almost like they&#39;re needed.",dU83OPXP6_g,Firstly Lasty,UCiMTaPVp3NcIsHBy-lJD0MQ,2016-05-25T23:48:53.000Z
346,UgidTB5d5JzNhHgCoAEC,0,Every politician that agrees with war should be obligated to recruit their own blood before anyone else!,dU83OPXP6_g,Lala Ange,UCYiCItqDyi-9cn8I0dQ1ZWA,2016-05-19T01:15:34.000Z
347,Ugj9y6FjIBFAiXgCoAEC,0,TRUMP 2016,dU83OPXP6_g,Kaden Clark,UCclxXDqzsWGcyIdRLOAUi-w,2016-05-18T11:58:02.000Z
348,Ugi6DfszMd294XgCoAEC,0,"Thank you Ben Carson for that 3 seconds of silents. Fool, a lot of morons and one orangutan.",dU83OPXP6_g,caspa1001 caspa1001,UCITZCPTgVTjzTq6lb80xXyw,2016-05-09T07:40:49.000Z
349,Ugi-h5NGJYgU9HgCoAEC,1,Senator Paul sounds like an intelligent guy. Too bad he left the race so early.,dU83OPXP6_g,Claire Redfield,UCxs5lypWeU6XgWtsH8dMQzg,2016-05-01T21:44:17.000Z
350,Uggz9hXiOxhdbHgCoAEC,2,"look at kasiachs dumbass on the end, he shoudlve dropped out months ago",dU83OPXP6_g,Bass Aholics,UCvWUAnNQf8aHV4sOqrIjYAg,2016-04-27T18:56:01.000Z
351,UgiS268ktg2Xg3gCoAEC,1,Rand Paul and John Kasich are the only two sane ones good god..,dU83OPXP6_g,Firebrass11,UCfQ5qWht57t_eEU2Q9opFlA,2016-04-25T23:16:31.000Z
352,Ugj58nCaVDdZ5XgCoAEC,0,"the threat is your own people,  bad businessman grid in money",dU83OPXP6_g,Al Ponti,UCHsU2h4fB3m5XHu9B3kqazw,2016-04-19T18:06:55.000Z
353,UghK1BN1HjK-dHgCoAEC,0,"if a virus broke out in a town, would you accept anyone from that town into your country? i would say let them live in their own independant city in our country, or a dome, or island",dU83OPXP6_g,Saber Ninja,UChS4eKXnfEJiqUDGlEqkMzg,2016-04-19T03:22:50.000Z
354,UgiQPb69Nl7C53gCoAEC,0,"eeeeehhhhmmm, someone should educate these losers (especially marco) that persians are NOT ARABS! To everyone  who doesn&#39;t have much plan about the middle east - SAUDI ARABIA PAYS AND SUPPORTS AND EDUCATES TERRORISTS- THEY EDUCATED TALIBAN, ALQAEDA, ISIS. A country that counts saudi arabia as a friend is supporting this terrorism !!!",dU83OPXP6_g,Sevyoo,UCOLFwzfVhzcTni11I-YdOhA,2016-04-16T19:38:57.000Z
355,Ugh0w5GH0xuaCHgCoAEC,0,Get Em Trump,dU83OPXP6_g,hardlines4,UCFBJ4UsplEtri1j0u8-dJUA,2016-04-13T08:41:59.000Z
356,UggScuCWVLHUkngCoAEC,0,Ted Cruz&#39;s skin is so perfect it looks like he&#39;s made of polished wood,dU83OPXP6_g,Lady Grey,UCqxkbSG0zXv5O6PEqlDTI_g,2016-04-12T15:53:43.000Z
357,UgjAYgTIuBfcAngCoAEC,0,Chris Christie is looking at me and he looks really mad HALP!,dU83OPXP6_g,Lady Grey,UCqxkbSG0zXv5O6PEqlDTI_g,2016-04-12T15:48:22.000Z
358,Ugik2aLeJRCsnHgCoAEC,0,Why is Ted Cruz Canadian if his last name is Mexican. Why isn&#39;t Donald deporting Ted?,dU83OPXP6_g,Lady Grey,UCqxkbSG0zXv5O6PEqlDTI_g,2016-04-12T15:43:30.000Z
359,UgiERpWFVvaFUXgCoAEC,0,SOMEONE HELP JEB BUSH FIND THE TIP OF HIS NOSE,dU83OPXP6_g,Lady Grey,UCqxkbSG0zXv5O6PEqlDTI_g,2016-04-12T15:39:46.000Z
360,UghEDep21ojdT3gCoAEC,1,It stands for poop,dU83OPXP6_g,Adam Davies,UCo-Kt3mV205J7NOBgMD3scQ,2016-03-30T13:26:43.000Z
361,UgggNoAhs2XaHngCoAEC,1,"<a href=""http://www.youtube.com/results?search_query=%23That"">#That</a> guy has no hands.<br /><a href=""http://www.youtube.com/results?search_query=%23Donald"">#Donald</a> Trump for President.",dU83OPXP6_g,Adam Davies,UCo-Kt3mV205J7NOBgMD3scQ,2016-03-30T13:26:19.000Z
362,UghsOxbZNdtyrXgCoAEC,1,LOL,dU83OPXP6_g,Adam Davies,UCo-Kt3mV205J7NOBgMD3scQ,2016-03-30T13:25:08.000Z
363,Uggo5TG-gZ2t83gCoAEC,0,hahaha...,dU83OPXP6_g,Paul Newman,UC-Fp8c57ipfUjqOHu5Sa-dQ,2016-03-28T22:57:14.000Z
364,UggB2mNJ5zpv9ngCoAEC,0,"Probably one of these will start the 3rd World War, shame.",dU83OPXP6_g,FINAL_B,UCCvyBdbTyaKVbkM07KJ9GrA,2016-03-27T03:00:22.000Z
365,UggyB2LZ6ME-MXgCoAEC,0,lol,dU83OPXP6_g,Hola Onedrive,UCAB1GJj8vW2VXlcQaIaJerA,2016-03-26T02:48:53.000Z
366,UgjGXQ6SXphmnngCoAEC,0,Donald trump is the biggest Idiot and Bastard,dU83OPXP6_g,Neymar Jr,UC4YOXhOOwv5GxzUKL4IKeUw,2016-03-22T17:25:07.000Z
367,UgjXsuCbdP8ceHgCoAEC,0,I dont understand why they keep on saying that the us military isnt ready but isnt it the strongest military in the world right now?,dU83OPXP6_g,Carlo Francia,UCAu2zCifhRKgKSrl0DS2xtA,2016-03-22T10:12:41.000Z
368,UgjGZW9Uj5LkrngCoAEC,0,"<a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=5m04s"">5:04</a>  What is this dumb bitch going on about now?<br /><br />You aren&#39;t candidate material. Get off the fucking stage, bitch.",dU83OPXP6_g,Cody Gallagher,UCjcR6v40u10nDt8ZxoKBmlg,2016-03-21T19:31:48.000Z
369,UgjSV6ru5t_HuXgCoAEC,0,"D&#39;TRUMP is a liar.. do you see him..he is politician now, what&#39;d f*** a businessman.<br />he is not a businessman anymore whose full humanity. He was full of bullshit now. TRUMP is danger for america and the world, He doesn&#39;t like a peace.  could you thinking about his attitude about his diplomatic away and he&#39;s got a big head and full of hates. D&#39;Trump is racist against freedom of diversity of race , religion and culture.  He&#39;s not American..He&#39;s not thinking about of people.<br />he did not have a heart as american people loving. THE HEART WHITE is not just WHITE SKIN talk about, that&#39;s jus a skin.. not worthwhile. everyone has skin color , the people an America are the property of God, Not YOurs TRUMP EVIL. stopped supporting him!! So the America will Safe and the world will full of peace in love.",dU83OPXP6_g,peace and love,UCFHZqcTyAOZsRS7cUAPNDWQ,2016-03-16T20:21:26.000Z
370,Uggsi3rUiXzGgngCoAEC,0,Trump🦄,dU83OPXP6_g,Igfihx Hucfibs,UCC68ZUGhTvoWQ_6YRXb93BA,2016-03-16T16:22:00.000Z
371,UgjV7NPhBzOLtXgCoAEC,1,Trump !!!!!!!!!👍🇺🇸✌🏻️😍🤑,dU83OPXP6_g,Igfihx Hucfibs,UCC68ZUGhTvoWQ_6YRXb93BA,2016-03-16T16:21:09.000Z
372,UggT3KHrUf_CFngCoAEC,0,simple solution-- call the Justice League or The Avengers.,dU83OPXP6_g,Joe B,UC57-A3xoLzmhGN0OEqcTZxA,2016-03-16T04:46:20.000Z
373,UghppGGlZcD03ngCoAEC,0,Date is wrong on this.,dU83OPXP6_g,Dingle Berry,UC90XygFIv9QYpzK07nrmxAQ,2016-03-09T01:53:19.000Z
374,UgifflXpdesr7XgCoAEC,0,"Why was one of the questions for Carson,  &quot;can you order carpet bombings that you know for a fact will kill thousands of innocent children&quot; like how can you acknowledge that you are going to be killing thousands of innocents and still feel somehow morally justified",dU83OPXP6_g,Nate H,UCUfxm5G0biXYEkRzn3whwjQ,2016-03-08T02:12:16.000Z
375,UghFFltAlcjw5ngCoAEC,0,"Rubio, you have funny ears, Cruz; you are all funny.",dU83OPXP6_g,CrazyDiamondFirst,UCHfbJZtoKjaT52gNSbiTdgw,2016-03-07T23:41:31.000Z
376,UgiXUsy0u_v9gXgCoAEC,0,penetrate the internet!,dU83OPXP6_g,Killuminati911,UCeruFTfAiNzQYLmXAcj2yWA,2016-03-07T16:49:14.000Z
377,Ugi-QOg1A8qdS3gCoAEC,1,"<a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=19m27s"">19:27</a>-Fiorina looks like a deformed, farm raised cat fish out of her holding pen, turned lose to scare the American people into voting for a real man and not a fishy smelling woe-man.",dU83OPXP6_g,Buckeyecat2002,UCIvB-lQ6-fL-5mLIzvBA5nQ,2016-03-07T07:13:59.000Z
378,UgiEvaRmTZMeZHgCoAEC,2,Jeb sounded very scripted and Manchurian. He has a huge head and no where to hide.,dU83OPXP6_g,Buckeyecat2002,UCIvB-lQ6-fL-5mLIzvBA5nQ,2016-03-07T07:05:18.000Z
379,UgjU56ZfpSWJ4ngCoAEC,0,"More people, Earth has more people then recorded History knows of ever then before, cause and effect, Problems, end result,  predictable behavior , aggression,  with out it , like most other living things ,humans would not survive.  Lets just say for discussion there was not a survival gene,  no aggression towards each other ,any where at all,  all are time ,money and effort was put forth towards are children all the way thru there adult life , are social life and are environment,  instead of all are money ,time and energy spent on trying to keep are surroundings ( Are, meaning everyone in the world )  with the survival gene , from harming ,hurting and destroying each other , Children only Learn from those bigger then them , DO YOU GET IT.",dU83OPXP6_g,simplie yours,UC2h40EFkJHvqxVNXU6Qoyzw,2016-03-06T06:57:21.000Z
380,UgiP4Izcpv3m0HgCoAEC,0,i see another Bush incoming ahahahahaha,dU83OPXP6_g,Acel Sean,UCxjRjPnqPGX7hVyU7Bkuy1w,2016-03-04T21:34:42.000Z
381,Ugh6xa4rF95qN3gCoAEC,1,it really sounds like their all saying the same thing,dU83OPXP6_g,joshua_561,UCVedFwqBX-tTx61oQcrGySA,2016-03-04T21:14:23.000Z
382,Ugi_7rlqw76PfngCoAEC,0,This Christie guy reminds me of a police officer that roughed me up one night... just for kicks.,dU83OPXP6_g,Perfecto Ali Salaam El,UCErnvcm1gVpp3dEqtNmOXgA,2016-03-04T10:54:01.000Z
383,UgjmUvuNwIfUKXgCoAEC,0,I&#39;m losing my faith in white men in high places.,dU83OPXP6_g,Perfecto Ali Salaam El,UCErnvcm1gVpp3dEqtNmOXgA,2016-03-04T10:47:58.000Z
384,UggBRkpQnDlWdHgCoAEC,1,TRRRUUUUUMMMMPPP IS A BEAST,dU83OPXP6_g,I Draw Stuff,UCqHf0nshG4rYNuKRQR_XWdQ,2016-03-03T02:51:53.000Z
385,Ugj_gFS3AmBvPHgCoAEC,0,And we&#39;ll get Donald trump to pay for it😂,dU83OPXP6_g,Bailey Johnson,UCmdD4KnyJVBIMosC7V5aeJg,2016-03-02T23:07:31.000Z
386,Ugidn46RND_SBHgCoAEC,1,"end the war on drugs, it empowers drug cartels.",dU83OPXP6_g,Captain Cook,UCdIi_O2Jo7MHnWhigbIAWGA,2016-03-01T03:42:18.000Z
387,UgjJgr16jyrBW3gCoAEC,0,scary.,dU83OPXP6_g,Captain Cook,UCdIi_O2Jo7MHnWhigbIAWGA,2016-03-01T03:40:07.000Z
388,UggkUTqxeaaOZXgCoAEC,0,Gov. Chris Christie sounds like a teenage angsty whiny girl when he was talking about china&#39;s cyberattack. <br />The ideas he comes up with is so funny!!!!,dU83OPXP6_g,Zarra Hafiz,UCUSkoSUHW34EnSPdH3hyf-g,2016-02-29T17:46:27.000Z
389,Ugir-S7IAukNQngCoAEC,0,lets vote for forbs mabe he will do for the poor who cares what color you are smart trump,dU83OPXP6_g,miguel soto,UC1fxm4ufGxbaRXVlaaQidPQ,2016-02-29T10:45:53.000Z
390,Ugimy42cNV0jMngCoAEC,0,GO TRUMP WOOHOOO!,dU83OPXP6_g,baby Slayer,UCosu3SENegV1J8KqLsOyJFQ,2016-02-28T20:49:24.000Z
391,UggERopMc9D8UngCoAEC,0,"You want to know how to end terrorism?? Perhaps the same way President Truman ended WWII.  Sometimes you have to deal with people on their level of understanding.  <br /><br />The Atom Bomb:  &quot;On this day in 1945, at <a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=8m16s"">8:16</a> a.m. Japanese time, an American B-29 bomber, the Enola Gay, drops the world’s first atom bomb, over the city of Hiroshima. Approximately 80,000 people are killed as a direct result of the blast, and another 35,000 are injured. At least another 60,000 would be dead by the end of the year from the effects of the fallout.<br /><br />U.S. President Harry S. Truman, discouraged by the Japanese response to the Potsdam Conference’s demand for unconditional surrender, made the decision to use the atom bomb to end the war in order to prevent what he predicted would be a much greater loss of life were the United States to invade the Japanese mainland. And so on August 5, while a “conventional” bombing of Japan was underway, “Little Boy,” (the nickname for one of two atom bombs available for use against Japan), was loaded onto Lt. Col. Paul W. Tibbets’ plane on Tinian Island in the Marianas. Tibbets’ B-29, named the Enola Gay after his mother, left the island at <a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=2m45s"">2:45</a> a.m. on August 6. Five and a half hours later, “Little Boy” was dropped, exploding 1,900 feet over a hospital and unleashing the equivalent of 12,500 tons of TNT. The bomb had several inscriptions scribbled on its shell, one of which read “Greetings to the Emperor from the men of the Indianapolis” (the ship that transported the bomb to the Marianas).&quot;<br /><br />Enough said.",dU83OPXP6_g,Peggy Sinclair,UCZA8uF2toXwTkEzc28udmBQ,2016-02-28T19:26:44.000Z
392,UghHiDlUnQK1p3gCoAEC,0,chris chrispie is a fucking nightmare,dU83OPXP6_g,Your Friend Stephen,UCu0hi2GK8q0GaHm5u3NFLLw,2016-02-27T18:30:10.000Z
393,UgjsjHfL-lAnU3gCoAEC,0,So Rubio wants to make a deal with ISIS?  Which is No different than making a deal with the Devil!  Why is he still running?,dU83OPXP6_g,Far North Weaver,UC9fi5eIXfyx80lH3ZJCwqQQ,2016-02-27T10:10:19.000Z
394,UggttigUfJEqJngCoAEC,0,I see clowns 🙈🙈,dU83OPXP6_g,Noah Moncia,UC_HYL6FscQPdSXCXPtmJERg,2016-02-27T07:06:04.000Z
395,UgjnCvNxzgh63XgCoAEC,0,"Hmm,,,Isn&#39;t &quot;defeating radical Islam&quot; sort of banning a religious belief?<br /><br />We need to rebuild America&#39;s defense...? WTF  Bwhahahha, our military budget is more than the rest of the world combined.",dU83OPXP6_g,gwynedd1,UC8KN83GmNVmHNf8gnPtPJ3g,2016-02-26T22:22:32.000Z
396,UgidAxbpQGXSbHgCoAEC,0,Jeb: &quot;You;re never going to be president by insulting your way to the top&quot;<br />Trump: &quot;Yea well I&#39;m at 40% and what you&#39;re at 3 so HA&quot;<br /><br />Trump literally just admitted that he only cares about winning --not about being a good president.,dU83OPXP6_g,Tyler Toole,UCtmaCnvJ3eathCl_tOy2Y1A,2016-02-26T21:30:05.000Z
397,Ugj5GoKC6qqBKngCoAEC,0,"Remember dear American’s if you are NOT voting for Donald J Trump you are a “Treason / UN-Loyal to your heritage” Because Trump is self financing Presidential Christian Candidate who is Loyal to the Land he belongs and he have Powerful working chain Of US citizens to FIX the Anti-American, Anti-Christ &amp; other Antes who are spoiling OUR blessed Land please pray and support Donald Trump, I am Praying May Lord God Almighty bless him to May he sits in the White House to make America great again as he said by all means since 9/11 to recent California’s innocent Killing we are suffering I am NOT against anyone One But it’s our right to Defend our Land who is feeding and supporting 80% of the entire World through our Tax payers Funds, Medical Aids, technologies, education, in Natural disasters and in others developments, As the Holy Bible says in Matthew <a href=""http://www.youtube.com/watch?v=dU83OPXP6_g&amp;t=5m37s"">5:37</a> yes for Yes and no for NO, we have Hope in Trump because he is a Real Christian and do believe in Holy Word and do apply it in his life too, Anti-Americans are Anti-Christ that’s way we American are still having in a Huge Hate rate in Muslim majority areas/lands after feeding and supporting them by all means enough is enough it’s time to say American land &amp; its citizens are first and it’s time to Fix all type Of Antes to build our Nation Back .",dU83OPXP6_g,Truehuman Godly,UCSp7RW6E2qtQIGrJj7PnYaQ,2016-02-26T17:01:29.000Z
398,Ugh8lOdh5Yg5lXgCoAEC,0,This patriotic bullshit sounds like a big turd hitting the toilet to me. They&#39;re all just feign the shit out of the audience... and they just eat it.,dU83OPXP6_g,99LUCK,UCfvtZdaqJTFlCVcsXoUlEVw,2016-02-26T16:53:03.000Z
399,UgjmxuQr6K5zVngCoAEC,0,Came here to get some Entertainment ^^ wasn&#39;t disappointed :D,dU83OPXP6_g,vallerie,UCWVh60X98XoIlXYYV0d0Fug,2016-02-26T02:17:47.000Z
